Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Cadence,Max Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg GCT Balance,Avg Cadence,Max Cadence,Normalized Power® (NP®),L/R Balance,Training Stress Score®,Max Avg Power (20 min),Power,Max Power,Total Strokes,Avg. Swolf,Avg Stroke Rate,Max Depth,Bottom Time,Min Water Temp,Gas Type,Surface Interval,Weight,Current,Surface Conditions,Decompression,Water Type
running,8/5/2016 5:30,FALSE,Chalfont Running,12,"1,260",1:30:35,148,158,0,174,191,7:33,5:05,459,440,1.23,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,8/4/2016 5:11,FALSE,Chalfont Running,5,545,41:04:00,133,147,0,173,183,8:12,7:16,224,203,1.13,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,8/3/2016 5:03,FALSE,Chalfont Running,14,"1,359",1:49:18,146,156,0,165,197,7:48,6:28,548,490,1.25,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,8/2/2016 5:26,FALSE,Chalfont Running,10,"1,018",1:13:51,150,172,0,159,222,7:23,5:38,388,337,1.37,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/31/2016 8:37,FALSE,Chalfont Running,17.02,"1,625",2:05:52,151,165,0,161,200,7:24,4:57,695,678,1.35,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/30/2016 7:28,FALSE,Chalfont Running,6.01,617,49:29:00,134,150,0,171,193,8:14,7:01,244,216,1.14,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/29/2016 5:14,FALSE,Chalfont Running,12.02,"1,241",1:34:55,149,160,0,170,193,7:54,5:35,477,468,1.2,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/28/2016 6:15,FALSE,Running,3,314,23:41,134,142,0,172,181,7:53,7:12,--,--,1.18,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/27/2016 5:15,FALSE,Chalfont Running,13,"1,318",1:40:41,146,158,0,175,197,7:45,5:53,485,441,1.19,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/26/2016 5:29,FALSE,Chalfont Running,10,"1,090",1:15:58,150,159,0,166,194,7:36,5:46,400,380,1.28,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/24/2016 8:17,FALSE,Chalfont Running,16.02,"1,653",2:03:17,154,165,0,169,193,7:42,5:48,572,518,1.24,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/23/2016 7:29,FALSE,Chalfont Running,6,721,48:25:00,131,155,0,174,185,8:04,6:36,230,172,1.15,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/22/2016 5:29,FALSE,Chalfont Running,11,"1,170",1:24:31,150,161,0,175,232,7:41,5:48,468,440,1.2,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/21/2016 6:45,FALSE,Running,4,442,32:40:00,139,149,0,171,186,8:10,7:39,--,--,1.15,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/20/2016 5:36,FALSE,Chalfont Running,11,"1,176",1:23:29,150,160,0,170,193,7:35,5:55,461,447,1.25,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/19/2016 5:51,FALSE,Chalfont Running,9.01,943,1:04:59,149,167,0,168,233,7:13,4:59,351,332,1.33,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/16/2016 7:59,FALSE,Chalfont Running,5,536,42:34:00,142,154,0,169,179,8:30,5:24,205,155,1.12,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/14/2016 5:53,FALSE,Chalfont Running,8,882,1:02:32,153,176,0,173,194,7:49,6:17,356,338,1.19,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/13/2016 10:37,FALSE,Running,4,422,32:23:00,139,147,0,172,188,8:05,7:06,--,--,1.16,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/12/2016 5:41,FALSE,Chalfont Running,9,983,1:09:22,146,160,0,167,211,7:42,5:59,379,350,1.25,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/10/2016 7:24,FALSE,Chalfont Running,20.01,"1,788",2:38:30,151,163,0,167,193,7:55,5:12,659,640,1.21,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/9/2016 8:27,FALSE,Chalfont Running,6.01,639,48:40:00,136,156,0,171,233,8:06,6:32,249,224,1.16,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/7/2016 5:25,FALSE,Chalfont Running,12.01,"1,227",1:34:38,151,160,0,163,191,7:53,6:13,505,487,1.25,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/5/2016 5:54,FALSE,Chalfont Running,8,903,1:03:24,152,186,0,171,194,7:55,6:15,332,272,1.19,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/3/2016 7:49,FALSE,Chalfont Running,19,"2,063",2:28:11,147,163,0,168,191,7:48,5:51,613,579,1.23,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
running,7/2/2016 8:37,FALSE,Chalfont Running,6,644,49:41:00,145,180,0,172,187,8:17,4:47,221,179,1.13,0,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0:00,0,--,0:00,--,--,--,No,--
