"Activity Score","When","Type","Gear","Name","Dist mi","Elv ft","Elapsed Time","Moving Time","Speed mph","Max Speed mph","Pace /mi","Max Pace /mi","Pace /100yds","Max Pace /100yds","Pwr W","Weighted Avg Pwr W","Max Pwr W","Power Meter","Cad","Heart","Max Heart","Elev/Dist ft/mi","Elev/Time ft/h","W/HR","Speed/HR","Temp °C","Cal","Energy kJ","Segs","PRs","Others","Kudos","Comments","Com","Trn","Man","Pri","Dist away mi","Activity Score 25%","Training Load","Intesity %","Segment PRs (K/QOM positions)","All segments (personal positions)","Ride/Run Type","400m","1 km","5 km","10 km","15 km","20 km","30 km","50 km","1/2 Mile","1 mile","2 mile","10 mile","Half Marathon","Marathon","Suffer Score","Points in red","% in red","H/R Zone 1","H/R Zone 2","H/R Zone 3","H/R Zone 4","H/R Zone 5","Power 0W","Power 0-50W","Power 50-100W","Power 100-150W","Power 150-200W","Power 200-250W","Power 250-300W","Power 300-350W","Power 350-400W","Power 400-450W","Power 450W+","Pace Zone 1","Pace Zone 2","Pace Zone 3","Pace Zone 4","Pace Zone 5","Flagged","Description","City","State","Tiles calculated","Activity Id","Activity Id"
52.209227664323514,"2017-08-13 17:29:06","Run","adidas Red Adistars","long run",32711.5,154.5,10569,9513,3.4386,9,467.99723520000003,178.81421184,26.590752,10.1598984,0,0,,0,91.1,133.3,147,4.72,58.5,0,0.0577,,3073.9,0,24,1,1,0,0,0,0,0,0,-1,84.61431092159458,,,,,"",99,272,1400,2998,4616,6256,9666,,218,443,892,4984,6640,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1132551037,1132551037
0,"2017-08-12 18:14:14","Run","Saucony Kinvara 7 Waterproof","GA with some strides",17709.4,161.9,5642,5061,3.4992,5.4,459.9505152,298.03441536,26.133551999999998,16.9337736,0,0,,0,90.4,134.2,163,9.14,115.2,0,0.0583,,1587.3,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",98,258,1524,3081,4704,,,,206,431,889,5051,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1132550317,1132550317
17.424281280412423,"2017-08-11 06:28:51","Run","adidas Red Adistars","Morning Recovery",8051.7,23.1,2803,2662,3.0247,5.9,532.0491264,272.76771456,30.230064,15.4981656,0,0,,0,89.7,150.5,186,2.87,31.2,0,0.045,,754.4,0,4,0,1,0,0,0,0,0,0,-1,25.217391304347824,,,,,"",123,313,1636,,,,,,250,509,1048,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1128043408,1128043408
51.4283270267867,"2017-08-10 17:54:35","Run","adidas Red Adistars","middle long",24146.7,158.2,7849,7021,3.4392,5.9,467.99723520000003,272.76771456,26.590752,15.4981656,0,0,,0,90.7,139.4,151,6.55,81.1,0,0.0552,,2293.5,0,13,1,1,0,0,0,0,0,0,-1,85.13708513708515,,,,,"",104,274,1432,3028,4844,6434,,,217,451,909,5162,6823,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"random vertical trail climb at halfway, really gotta get this done in the mornin",,,0,1127507389,1127507389
10.294117647058824,"2017-08-09 18:18:47","Run","Saucony kinvara 6","Evening recovery",7032.9,20.7,2488,2108,3.3363,14.2,482.3203968,113.33000448,27.404568,6.4392048,0,0,,0,88.9,113.6,126,2.94,35.4,0,0.0657,,659.4,0,1,0,1,0,0,0,0,0,0,-1,10.294117647058824,,,,,"",95,318,1799,,,,,,258,535,1116,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1125845122,1125845122
39.211071730039166,"2017-08-09 06:37:28","Run","Saucony kinvara 6","Morning Recovery",11576.8,29,3749,3595,3.2203,10.1,499.70131200000003,159.34114944,28.39212,9.0534744,0,0,,0,90.3,121.7,131,2.51,29,0,0.0592,,1085,0,11,1,1,0,0,0,0,0,0,-1,67.25589225589226,,,,,"",84,291,1590,3230,,,,,228,498,1008,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1124850693,1124850693
64.55474802232538,"2017-08-08 17:17:53","Run","adidas Red Adistars","mild fatigue middle long run",21289.9,55.6,6439,5996,3.5507,11.7,453.19127040000006,137.55063168,25.749504,7.8153768,0,0,,0,90,112.3,144,2.61,33.4,0,0.0707,,1995,0,17,0,1,0,0,0,0,0,0,-1,86.60785486443382,,,,,"",73,263,1436,2953,4446,6055,,,200,445,913,4766,6354,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"with 12*100m strides",,,0,1124165364,1124165364
28.94504457854362,"2017-08-07 17:46:41","Run","Saucony kinvara 6","Afternoon Recovery",11265.2,27.4,3914,3676,3.0645,7.6,525.1289472,211.75748352000002,29.836871999999996,12.0316752,0,0,,0,89.6,115.3,125,2.43,26.8,0,0.0595,,1056.2,0,9,0,1,0,0,0,0,0,0,-1,41.111111111111114,,,,,"",110,308,1640,3418,,,,,245,500,1021,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1124162321,1124162321
0,"2017-08-07 06:37:33","Run","Saucony kinvara 6","Morning Recovery to move car",6263.6,37.6,2502,2074,3.0201,15.5,532.8537984000001,103.83487487999999,30.275783999999998,5.899708799999999,0,0,,0,88.7,111.9,123,6,65.3,0,0.0604,,589.6,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",98,328,1903,,,,,,263,546,1117,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1121572675,1121572675
0,"2017-08-06 16:13:33","Run","Saucony kinvara 6","rec that turned into a GE",19318.2,2.2,5959,5677,3.4029,4.4,472.9862016,365.75561088,26.874216,20.7815688,0,0,,0,91.4,135.9,150,0.11,1.4,0,0.056,,1809,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",104,268,1432,2991,4526,,,,215,441,903,5012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"since late for dinner",,,0,1121572260,1121572260
56.21310553624598,"2017-08-05 06:49:32","Run","adidas Red Adistars","long run",28972.7,82.6,9481,8135,3.5615,5.6,451.9037952,287.38055808,25.676351999999998,16.3284408,0,0,,0,90.8,136.8,152,2.85,36.6,0,0.0582,,2711.9,0,21,1,1,0,0,0,0,0,0,-1,87.40422372545784,,,,,"",100,259,1406,2986,4735,6354,,,206,418,896,5098,6703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"2 mi warmup 11 mi normal 2.75 mi fast finish 2 mi cooldown + strides",,,0,1118431440,1118431440
58.962693629091426,"2017-08-04 06:33:46","Run","Saucony kinvara 6","taking it easy GA",14860.8,34.7,4543,4210,3.5299,11.3,455.9271552,142.426944,25.904951999999998,8.09244,0,0,,0,90.4,131.9,142,2.34,29.7,0,0.0599,,1392.4,0,11,0,2,0,0,0,0,0,0,-1,85.9903381642512,,,,,"",97,281,1469,3013,,,,,222,455,946,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1116732854,1116732854
69.15711284941798,"2017-08-03 05:46:06","Run","adidas Red Adistars","middle long",22878,77,6829,6465,3.5387,11.4,454.80061440000003,141.17165568000001,25.840944,8.0211168,0,0,,0,90.1,138.6,148,3.37,42.9,0,0.0571,,2146.7,0,17,0,1,0,0,0,0,0,0,-1,90.44141101416643,,,,,"",105,274,1396,2860,4451,5873,,,215,448,902,4760,6239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"only 1 planned break to refill water",,,0,1115199855,1115199855
0,"2017-08-02 17:10:55","Run","Saucony kinvara 6","treadmill recovery",6451.7,0,1984,1984,3.2519,3.6,494.87328,447.04357632000006,28.1178,25.400203200000004,0,0,,0,89,110.4,121,0,0,0,0.0659,,604.1,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1114505959,1114505959
32.46042657056788,"2017-08-02 06:29:27","Run","Saucony kinvara 6","Morning Recovery",11573.1,31.5,3749,3588,3.2255,10.1,498.89664,159.34114944,28.3464,9.0534744,0,0,,0,90,130.4,185,2.72,31.6,0,0.0553,,1083.9,0,11,1,1,0,0,0,0,0,0,-1,50.57017543859649,,,,,"",107,309,1559,3217,,,,,248,500,1011,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1114505898,1114505898
41.95881719947367,"2017-08-01 17:28:13","Run","adidas Red Adistars","4 mi tempo intervals",13038.9,30.5,4183,3438,3.7926,7.1,424.3840128,226.67610240000002,24.112727999999997,12.879324,0,0,,0,82.1,140.3,164,2.34,31.9,0,0.0605,,1222.4,0,11,0,1,0,0,0,0,0,0,-1,71.7661293192413,,,,,"",85,228,1398,3136,,,,,181,374,851,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"fatigued legs, 4*1 mi tempo, thought 3rd mile was 4th, went too hard, painful/broken up final mile",,,0,1112918759,1112918759
13.325593395252838,"2017-08-01 07:11:46","Run","Saucony kinvara 6","Morning recovery",4837.1,16.6,1568,1446,3.3452,16.5,481.0329216,97.54233984,27.331416,5.542178399999999,0,0,,0,90.3,121.2,135,3.43,41.3,0,0.0617,,453.7,0,2,0,1,0,0,0,0,0,0,-1,19.298245614035086,,,,,"",102,286,,,,,,,232,504,1037,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1112918376,1112918376
52.143485742029476,"2017-07-31 17:34:45","Run","adidas Red Adistars","Afternoon Run",19313.1,51.9,6263,5577,3.463,5.3,464.7785472,303.65102592,26.407872,17.252899199999998,0,0,,0,90,137.2,147,2.69,33.5,0,0.0565,,1812,0,17,0,1,0,0,0,0,0,0,-1,83.59804811216682,,,,,"",106,277,1476,3167,4761,,,,222,454,945,5125,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1111245510,1111245510
38.47013802181795,"2017-07-29 11:41:30","Run","adidas Red Adistars","mp long run",27372.8,125.5,8884,7417,3.6905,7,436.13222400000006,229.91088384,24.780240000000003,13.063118399999999,0,0,,0,86.8,142.1,161,4.58,60.9,0,0.0581,,2575.2,0,19,1,1,0,0,0,0,0,0,-1,83.28241418024699,,,,,"",92,239,1422,3051,4661,6229,,,191,417,865,5042,6651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1107519757,1107519757
0,"2017-07-28 07:28:54","Run","adidas Red Adistars","Morning Run",6446.2,0,2168,2168,2.9733,3.7,541.2223872,434.95740288,30.751271999999997,24.7134888,0,0,,0,89.3,114.4,129,0,0,0,0.0581,,603.6,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1105628092,1105628092
70.90350961160166,"2017-07-27 17:11:55","Run","adidas Red Adistars","fatigued legs medium long",21116.3,74.3,6785,5857,3.6053,12.5,446.4320256,128.74752,25.365456,7.3152,0,0,,0,90.9,139.8,152,3.52,45.7,0,0.0577,,1983.4,0,17,0,1,0,0,0,0,0,0,-1,92.75203729404649,,,,,"",101,264,1446,3046,4616,6411,,,211,437,900,4945,6780,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1104799551,1104799551
60.328393826896686,"2017-07-26 17:15:35","Run","Saucony kinvara 6","general aerobic",18362.5,39.4,5548,4931,3.7239,13.9,432.10886400000004,115.77620736000002,24.551640000000003,6.5781936000000005,0,0,,0,91.2,133.9,147,2.15,28.8,0,0.0622,,1721.7,0,12,0,1,0,0,0,0,0,0,-1,84.95384883315917,,,,,"",85,274,1433,2951,4558,,,,190,445,903,4929,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1103323265,1103323265
41.76483888024402,"2017-07-25 18:13:33","Run","Saucony kinvara 6","shoulda been a double recovery",16104.6,46.5,5906,5066,3.179,6.7,506.2996224,240.194592,28.767024,13.647419999999999,0,0,,0,90.2,,0,2.89,33,0,0,,1510.5,0,9,0,1,0,0,0,0,0,0,-1,55.09803921568627,,,,,"",109,294,1639,3335,5532,,,,232,484,1000,5902,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1101751209,1101751209
54.953301780148436,"2017-07-24 17:28:16","Run","adidas Red Adistars","late long run",26206.8,173.9,8762,7346,3.5675,10.1,451.0991232,159.34114944,25.630632,9.0534744,0,0,,0,90.8,140.7,157,6.64,85.2,0,0.0567,,2486.8,0,14,0,1,0,0,0,0,0,0,-1,88.45873116073541,,,,,"",91,258,1435,3096,4775,6629,,,197,433,895,5137,6990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1101750881,1101750881
50,"2017-07-22 13:03:42","Run","adidas Red Adistars","absolute death general aerobic in VA",12878.7,45.3,4528,3793,3.3954,4.5,473.95180799999997,357.62842368,26.92908,20.3197968,0,0,,0,91.3,140.9,157,3.52,43,0,0.0539,,1208.9,0,2,2,1,0,0,0,0,0,0,-1,50,,,,,"",107,283,1587,3402,,,,,220,460,950,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1101750390,1101750390
0,"2017-07-21 18:13:04","Run","Saucony kinvara 6","Evening treadmill recovery",4833,0,1573,1573,3.0725,3.4,523.8414720000001,473.34025728,29.76372,26.894332799999997,0,0,,0,89.8,111.6,119,0,0,0,0.0616,,452.5,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1101750308,1101750308
18.181818181818183,"2017-07-21 06:28:52","Run","Saucony kinvara 6","Morning Recovery",6454.1,32.1,2262,2090,3.0881,5.4,521.1055872,298.03441536,29.608271999999996,16.9337736,0,0,,0,90.8,121.7,134,4.97,55.3,0,0.0568,,607,0,1,0,1,0,0,0,0,0,0,-1,18.181818181818183,,,,,"",119,318,1713,,,,,,255,519,1057,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1094171791,1094171791
58.081656073419005,"2017-07-20 17:17:36","Run","Saucony kinvara 6","first general aerobic + strides",16098.5,36.4,5272,4514,3.5663,7,451.2600576,229.91088384,25.639775999999998,13.063118399999999,0,0,,0,90.9,149,160,2.26,29,0,0.0535,,1510,0,13,0,1,0,0,0,0,0,0,-1,83.75745950554135,,,,,"",104,276,1483,3120,4762,,,,219,452,918,5269,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"missed 2-3 strides bc forgot",,,0,1093608968,1093608968
0,"2017-07-19 17:46:39","Run","adidas Red Adistars","evening 2nd recovery on treadmill",6439.3,0,2120,2120,3.0374,3.5,529.7960448,459.80567424000003,30.102048,26.1253224,0,0,,0,87.4,112.6,143,0,0,0,0.0603,,602.9,0,0,0,1,0,0,0,1,0,0,-1,0,,,,,"",,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1093608482,1093608482
29.716641679160418,"2017-07-19 06:40:41","Run","Saucony kinvara 6","painful recovery Run",9660.5,31.5,3315,3123,3.0933,6.5,520.3009152,247.59757439999998,29.562551999999997,14.068043999999999,0,0,,0,91.1,126.7,137,3.26,36.3,0,0.0546,,907.3,0,5,0,1,0,0,0,0,0,0,-1,45.614035087719294,,,,,"",120,308,1651,,,,,,245,502,1022,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1091103144,1091103144
45.75119584364306,"2017-07-18 17:31:23","Run","adidas Red Adistars","Tempo run turned into tempo intervals",17781.5,38.9,5906,4911,3.6207,12.7,444.5008128,126.71974656,25.255727999999998,7.199985600000001,0,0,,0,82,146.2,166,2.19,28.5,0,0.0554,,1667.8,0,13,0,1,0,0,0,0,0,0,-1,73.89183138470148,,,,,"",90,236,1472,3264,4971,,,,189,441,936,5325,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"chill out when guy when hot out",,,0,1090412249,1090412249
23.731933095178995,"2017-07-17 17:25:48","Run","adidas Red Adistars","Afternoon Run",19835.5,44,6505,5700,3.4799,9.8,462.5254656,164.21746176000002,26.279856,9.3305376,0,0,,0,90.2,133.5,144,2.22,27.8,0,0.0583,,1861.1,0,9,0,1,0,0,0,0,0,0,-1,50.24509803921569,,,,,"",81,275,1531,3218,4915,,,,204,467,939,5270,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1088710772,1088710772
25.152216739768768,"2017-07-16 17:11:46","Run","Saucony kinvara 6","shoulda been a double",16483.9,38.1,5735,5214,3.1615,9.6,509.03550720000004,167.64536448,28.922472000000003,9.525304799999999,0,0,,0,89,,0,2.31,26.3,0,0,,1546.4,0,10,0,1,0,0,0,0,0,0,-1,45.48436308161709,,,,,"",116,309,1654,3418,5203,,,,242,505,1034,5602,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1088710224,1088710224
50.40461121157324,"2017-07-15 07:12:37","Run","adidas Red Adistars","forgot watch and water bottle",25753.2,219,8580,7114,3.6201,5.7,444.5008128,282.34331136000003,25.255727999999998,16.0422336,0,0,,0,0,,0,8.5,110.8,0,0,,2428.4,0,4,0,1,0,0,0,0,0,0,-1,65,,,,,"",93,239,1457,2994,4812,6550,,,191,423,883,5169,6972,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1084439138,1084439138
75.24160355484642,"2017-07-14 17:29:56","Run","Saucony kinvara 6","rainy run",16098.7,35.3,4984,4629,3.4778,10.8,462.6864,149.00916096,26.288999999999998,8.4664296,0,0,,0,90.4,137.6,150,2.19,27.5,0,0.0565,,1510.5,0,10,0,1,0,0,0,0,0,0,-1,92.31928084563076,,,,,"",96,280,1422,2973,4582,,,,221,453,910,4979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1083583253,1083583253
51.63128868320381,"2017-07-13 06:11:11","Run","Saucony kinvara 6","horrifically awfully hot/humid/tired",17711,40.9,5889,5183,3.4171,4.8,470.8940544000001,335.27463552,26.755344,19.0496952,0,0,,0,91.3,140.2,150,2.31,28.4,0,0.0545,,1662.3,0,13,0,1,0,0,0,0,0,0,-1,85.79563159596673,,,,,"",108,278,1484,3089,4842,,,,222,457,946,5298,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1081290510,1081290510
30.479931993536646,"2017-07-12 17:15:39","Run","Saucony kinvara 6","overslept, no double",11384.2,29.4,3706,3478,3.2732,15.9,491.654592,101.21164416,27.934919999999998,5.7506616,0,0,,0,88.5,131.7,141,2.58,30.4,0,0.0556,,1068.7,0,9,0,1,0,0,0,0,0,0,-1,53.94736842105263,,,,,"",116,300,1604,3240,,,,,240,494,1030,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1080634794,1080634794
64.77049497484944,"2017-07-11 05:59:59","Run","adidas Red Adistars","Morning Run",19321.6,44.2,6115,5381,3.5907,7.9,448.2023040000001,203.71076352,25.466040000000003,11.5744752,0,0,,0,90,144.1,158,2.29,29.6,0,0.0557,,1811.5,0,11,6,1,0,0,0,0,0,0,-1,80.22057307771594,,,,,"",97,265,1390,3010,4501,,,,208,431,886,4864,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1078116313,1078116313
72.66725488930176,"2017-07-10 17:14:19","Run","Saucony kinvara 6","Afternoon Run",15312.9,39.4,4340,4026,3.8035,12.2,423.09653760000003,131.91792768000002,24.039576,7.4953368,0,0,,0,89.7,138.5,159,2.57,35.2,0,0.0614,,1436.8,0,9,0,1,0,0,0,0,0,0,-1,90.01058681185722,,,,,"",109,277,1225,2690,4256,,,,222,450,905,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1077473848,1077473848
21.084918619858577,"2017-07-09 18:03:09","Run","Saucony kinvara 6","Evening Run",9964.2,27.5,3305,3006,3.3148,15.9,485.53908480000007,101.21164416,27.587448000000002,5.7506616,0,0,,0,88.1,126.4,159,2.76,32.9,0,0.0587,,934.1,0,7,0,1,0,0,0,0,0,0,-1,31.8649885583524,,,,,"",90,304,1548,,,,,,244,498,1051,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1076128416,1076128416
49.4117220615954,"2017-07-08 09:07:07","Run","adidas Red Adistars","Morning Run",26220.1,178.7,9239,7442,3.5233,12.2,456.7318272,131.91792768000002,25.950671999999997,7.4953368,0,0,,0,89.2,138.6,158,6.82,86.4,0,0.0569,,2468.9,0,11,3,1,0,0,0,0,0,0,-1,78.39853644807205,,,,,"",83,261,1512,3340,5197,6911,,,201,435,979,5629,7284,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1073641312,1073641312
45.8836429660205,"2017-07-07 18:21:17","Run","Saucony kinvara 6","Evening Run",16768.3,35.9,5351,4483,3.7404,15.8,430.17765119999996,101.85538176,24.441912,5.7872376,0,0,,0,89.9,141.1,154,2.14,28.8,0,0.0593,,1572.2,0,10,0,1,0,0,0,0,0,0,-1,75.75133485888634,,,,,"",50,275,1428,3183,4873,,,,221,451,945,5222,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1072573494,1072573494
49.122807017543856,"2017-07-06 17:43:46","Run","Saucony kinvara 6","Afternoon Run",5960.3,28.8,1742,1397,4.2665,17.8,377.2302336,90.41294592,21.433536,5.1370992,0,0,,0,86.3,95,123,4.83,74.2,0,0.1005,,558.9,0,1,0,1,0,0,0,0,0,0,-1,49.122807017543856,,,,,"",50,242,1475,,,,,,178,454,1148,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1071143239,1071143239
43.4873949579832,"2017-07-06 07:07:17","Run","Saucony kinvara 6","Morning Run",6649.5,30.3,2062,1979,3.36,8.8,478.94077439999995,182.88585216,27.212543999999998,10.3912416,0,0,,0,89.1,125.2,133,4.56,55.1,0,0.06,,624.2,0,2,0,1,0,0,0,0,0,0,-1,44.117647058823536,,,,,"",99,296,1502,,,,,,233,487,991,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1070247669,1070247669
70.65936714542508,"2017-07-05 17:16:56","Run","adidas Red Adistars","Afternoon Run",19318.6,42.5,6277,5376,3.5935,13.3,447.8804352,121.00657536000001,25.447751999999998,6.8753736000000005,0,0,,0,90,143.3,162,2.2,28.5,0,0.0561,,1810.8,0,13,0,1,0,0,0,0,0,0,-1,95.3343503686753,,,,,"",95,258,1387,3034,4655,,,,208,436,886,5045,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1069632465,1069632465
50.11291997620041,"2017-07-04 07:12:47","Run","Saucony kinvara 6","Morning Run",16623.8,38,4929,4529,3.6705,26,438.3853056,61.895370240000005,24.908255999999998,3.5167824,0,0,,0,90.9,141.5,154,2.29,30.2,0,0.058,,1557.1,0,9,1,1,0,0,0,0,0,0,-1,78.28947368421052,,,,,"",93,267,1358,2853,4384,,,,213,440,931,4603,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1066943009,1066943009
28.09597523219814,"2017-07-03 17:43:49","Run","Saucony kinvara 6","Afternoon Run",6446.2,26.4,2067,1946,3.3125,12.7,485.8609536,126.71974656,27.605736,7.199985600000001,0,0,,0,88.4,123.8,134,4.1,48.8,0,0.0599,,605,0,2,0,1,0,0,0,0,0,0,-1,47.368421052631575,,,,,"",113,308,1546,,,,,,244,496,1028,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1066942510,1066942510
27.425230109403504,"2017-07-03 06:36:40","Run","Saucony kinvara 6","Morning Run",8456,26.7,2790,2495,3.3892,14.6,474.9174144,110.22397056,26.983943999999997,6.2627256,0,0,,0,89,122.8,134,3.16,38.5,0,0.0617,,794.1,0,5,0,1,0,0,0,0,0,0,-1,45.58823529411765,,,,,"",67,254,1514,,,,,,185,449,991,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1065342480,1065342480
39.766124103028964,"2017-07-02 10:31:18","Run","adidas Red Adistars","Morning Run",24613.4,89,8590,6850,3.5932,9.9,447.8804352,162.55983744,25.447751999999998,9.2363544,0,0,,0,90.7,143.7,159,3.62,46.8,0,0.0559,,2313.1,0,21,6,1,0,0,0,0,0,0,-1,75.63279857397505,,,,,"",100,267,1492,3199,4939,6846,,,213,437,925,5441,7347,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1064524228,1064524228
0,"2017-07-01 17:28:07","Run","adidas Red Adistars","Afternoon Run",2075.2,23,741,619,3.3525,5.4,480.06731520000005,298.03441536,27.276552,16.9337736,0,0,,0,89.2,128.8,143,11.08,133.8,0,0.0582,,200.5,0,0,0,1,0,0,0,0,0,0,-1,0,,,,,"",104,309,,,,,,,248,538,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1064522602,1064522602
81.94130363907703,"2017-06-30 06:18:18","Run","Saucony kinvara 6","Morning Run",14493.9,33.2,4490,4091,3.5429,8.2,454.3178112,196.2595008,25.813512,11.151108,0,0,,0,90.7,142.9,152,2.29,29.2,0,0.0555,,1358.1,0,9,0,1,0,0,0,0,0,0,-1,94.75063938618925,,,,,"",92,268,1440,2951,,,,,217,440,901,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1060774378,1060774378
30.52115583075335,"2017-06-29 17:30:47","Run","Saucony kinvara 6","Afternoon Run",5409.2,20.1,1792,1526,3.5447,13.5,453.99594240000005,119.20411007999999,25.795224,6.7729608,0,0,,0,87.1,124.3,140,3.72,47.4,0,0.0638,,507.4,0,2,0,1,0,0,0,0,0,0,-1,38.23529411764706,,,,,"",91,302,1622,,,,,,245,494,1084,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,"",,,0,1060188035,1060188035
